DATE,CC,moving_average_CC
20210702,4.37776025236593,-0.1397503436945602
20210703,3.639225181598063,-0.0691788094989878
20210704,5.018683996750609,0.16367237863889894
20210705,4.867193675889328,0.22432593741072537
20210706,3.5376088677751385,-0.11136589193037505
20210707,4.46093133385951,-0.09909182837608643
20210708,4.6899841017488075,-0.06300486448125575
20210709,4.7430610626486915,0.05218583004039434
20210710,3.9673202614379086,0.04687072569140671
20210711,4.828035859820701,-0.02723544813284473
20210712,3.415003990422985,-0.20745566935233395
20210713,4.717131474103586,0.16850322947549223
20210714,4.913285600636436,0.06462203811098899
20210715,4.80047885075818,0.0157849641441965
20210716,4.428685258964143,-0.04491082909779287
20210717,4.720228384991843,0.10755830336484795
20210718,4.356677524429967,-0.0673369050558188
20210719,3.6296,0.030656572796716297
20210720,3.6889067524115755,-0.14688924595600206
20210721,2.723336006415397,-0.31284994203157623
20210722,3.0585874799357944,-0.24884162440319857
20210723,2.858974358974359,-0.22424441428425457
20210724,3.56019656019656,-0.16571883211361182
20210725,4.287356321839081,-0.009903028941555814
20210726,4.47096260938743,0.12019465848391908
20210727,4.315747402078338,0.08954866423810914
20210728,4.65818759936407,0.27640737042123886
20210729,3.296738265712013,0.03402154082517406
20210730,3.9538583929992046,0.1564120048606923
20210731,5.16516762060507,0.22928158005835808
20210801,6.256723716381418,0.2813381992203352
20210802,5.104382470119522,0.09048855153315571
20210803,5.089228295819936,0.11049727053451353
20210804,5.575974542561655,0.13111242045679727
20210805,5.21451355661882,0.27396789870097304
20210806,4.397292993630574,0.06334780009019525
20210807,4.577832110839446,-0.08390507282366055
20210808,5.416393442622951,-0.12004718196549558
20210809,4.5266084193804605,-0.0825391501055801
20210810,3.8850758180367118,-0.17202178254046085
20210811,3.5963229416466826,-0.28280737155928115
20210812,3.2200956937799043,-0.28491683754841635
20210813,3.858173076923077,-0.07701713095821461
20210814,3.400990099009901,-0.16812028740422047
20210815,4.3467874794069195,-0.15280085188800419
20210816,5.4624697336561745,0.13369447346795882
20210817,5.4547638110488395,0.224241141858875
20210818,5.647292993630574,0.29299572171198474
20210819,5.3248,0.3006720437457284
20210820,4.4184,0.08003241758241764
20210821,3.4708299096138044,0.009977115800557712
20210822,5.338499184339315,0.14167310070462857
20210823,4.870710295291301,-0.08453706262355354
20210824,5.231259968102074,-0.031929120420967294
20210825,4.245810055865922,-0.20021184825209382
20210826,5.701923076923077,0.05387472527472603
20210827,5.560192616372392,0.16311323091034247
20210828,5.709991876523152,0.31988028098704824
20210829,5.847843775427177,0.07276351301255257
20210830,5.363492063492063,0.07039739545725165
20210831,4.919713831478537,-0.04450659094621923
20210901,3.9364069952305245,-0.04420043723362799
20210902,2.9187250996015934,-0.3975997110459266
20210903,2.157097288676236,-0.48615647538516527
20210904,2.42671009771987,-0.4690402541147547
20210905,2.550204081632653,-0.4710913848277891
20210906,3.3996802557953636,-0.2805445439566716
20210907,4.617106314948042,-0.043229645218642254
20210908,2.3661290322580646,-0.22432542328178018
20210909,2.464630225080386,-0.06487069636017173
20210910,3.505672609400324,0.19265361724629804
20210911,4.740228013029316,0.3305025593299211
20210912,4.857142857142857,0.3295626822157427
20210913,4.432324840764331,0.14752065499556677
20210914,3.8247011952191237,-0.11320073138984466
20210915,5.395534290271132,0.43277217971615256
20210916,6.474481658692185,0.5728359190873995
20210917,5.957836117740652,0.35030907262004707
20210918,5.324368378158109,0.08344862358982663
20210919,5.967293540474244,0.1585929547616276
20210920,6.411437648927721,0.28273040116619885
20210921,5.932646592709984,0.30113505678440866
20210922,5.554494828957836,0.02270864838381481
20210923,4.20398406374502,-0.3243567992781662
20210924,4.4525139664804465,-0.2150460216086021
20210925,3.268352365415987,-0.293716573248874
20210926,3.984489795918367,-0.2832576777936957
20210927,5.311358220810167,-0.1571542040167948
20210928,5.11376292760541,-0.11698338072922443
20210929,6.0,0.0636435958631667
20210930,5.30166270783848,0.1568112348704931
20211001,4.7887550200803215,0.04803443622855408
20211002,4.976441917140536,0.244012793103507
20211003,5.182410423452769,0.17113151821919992
20211004,5.0632506004803846,-0.03544394576139709
20211005,5.727126805778491,0.08762341116758332
20211006,6.34049323786794,0.04864189112399053
20211007,5.476114649681529,0.024921705977579478
20211008,4.248605577689243,-0.07716420605586904
20211009,3.247967479674797,-0.24692491963796215
20211010,4.259919028340081,-0.13178448501609807
20211011,4.677316293929713,-0.05513347236438193
20211012,5.23021582733813,-0.07098728263433784
20211013,4.857371794871795,-0.2118744918565918
20211014,5.568690095846645,0.01322506373787391
20211015,4.517571884984026,0.038423758184968904
20211016,4.3002441008950365,0.15032523160289113
20211017,4.253839935327405,-0.000868441858953517
20211018,4.366265060240964,-0.04443589052696417
20211019,5.599518459069021,0.052757518818698834
20211020,5.257234726688103,0.057123275973758325
20211021,5.582601755786113,0.001987379991351901
20211022,4.534235668789809,0.0023805405436840843
20211023,3.8572593800978794,-0.06328353154245114
20211024,2.8165728077232504,-0.2053238753720228
20211025,4.585055643879174,0.03125579766260156
20211026,5.095123900879297,-0.07205636545567451
20211027,4.377388535031847,-0.12569231309375084
20211028,3.426059152677858,-0.3080775147297503
20211029,3.7210231814548362,-0.11617321247642476
20211030,4.482562854825629,0.0893290678182499
20211031,4.495153473344104,0.23979723794583663
20211101,5.369406021155411,0.1120500538966045
20211102,5.825878594249201,0.10439352762427223
20211103,6.358339984038308,0.28299306414377945
20211104,6.1504,0.3891915496174496
20211105,5.430055955235812,0.24414753911156684
20211106,4.350691619202604,-0.018838747946144707
20211107,4.853678253839935,0.05121782578511791
20211108,5.359872611464968,-0.0013619156700626078
20211109,4.450558213716109,-0.19647434007615683
20211110,4.465338645418327,-0.2704287626599964
20211111,4.581920903954802,-0.2240684422921717
20211112,5.1456,-0.04063656503368751
20211113,6.387254901960785,0.2909376118225966
20211114,6.394971613949716,0.22018476572996892
20211115,6.352707006369426,0.14183348498635162
20211116,6.320031923383879,0.2670676728096817
20211117,6.53030303030303,0.29499491212638596
20211118,5.5620031796502385,0.14001175367077678
20211119,5.297211155378486,0.021658736482640606
20211120,5.043124491456469,-0.19201863007204523
20211121,4.650651465798045,-0.24918859259309478
20211122,5.365971107544142,-0.14096227126075522
20211123,4.551394422310757,-0.2526625001533036
20211124,4.663745019920318,-0.26665114434038717
20211125,5.522781774580336,-0.005603057867129557
20211126,6.592828685258964,0.18508821855435453
20211127,6.393694421988682,0.19293856150460176
20211128,6.462348178137652,0.25881381604851494
20211129,6.151515151515151,0.11222057771014438
20211130,5.956903431763767,0.20078700135043004
20211201,5.816639741518578,0.1646992459426082
20211202,6.104967948717949,0.08316945344823168
20211203,5.256224899598394,-0.19094339795151072
20211204,6.3628173628173625,-0.004411008453046428
20211205,6.629176854115729,0.023832667996869006
20211206,6.001616814874697,-0.0214140480914935
20211207,5.735008103727715,-0.03169933257657931
20211208,6.223844282238443,0.058172077245695064
20211209,6.981466559226431,0.12521408721549676
20211210,6.247372675828617,0.14159253946146055
20211211,6.507793273174733,0.020710844336767842
20211212,6.035130718954249,-0.08486373359449662
20211213,6.374193548387097,0.05322524764462777
20211214,6.170692431561997,0.06224061826203986
20211215,6.265914585012087,0.0060100432533793935
20211216,5.193392425463336,-0.2554391619661569
20211217,4.81568310428456,-0.20452708164915112
20211218,5.163214581607291,-0.1920826702239209
20211219,4.426666666666667,-0.22978057889822612
20211220,3.994377510040161,-0.33997371976384816
20211221,3.667741935483871,-0.35756435658258834
20211222,4.839935327405012,-0.20371132251529733
20211223,6.252237591537836,0.15126359515350085
20211224,6.007413509060956,0.17024720068234167
20211225,4.983511953833471,-0.025671803967688867
20211226,5.043765483071842,0.08815697377216747
20211227,5.585644371941273,0.22732383741444462
20211228,6.413877551020408,0.39230508793379215
20211229,6.625816993464053,0.25512595229414803
20211230,6.466067048242028,0.030547065243456295
20211231,4.821635012386458,-0.16939692809635698
20220101,5.561,0.0824982923095039
20220102,6.111,0.15246207384688049
20220103,6.121449559255632,0.07654359818776513
20220104,6.15929203539823,-0.03636935937459729
20220105,6.019646365422397,-0.08659580400595068
20220106,3.8306930693069305,-0.37648199699072826
20220107,4.548133595284872,-0.0390716310145125
20220108,5.673038229376258,0.01600546133946601
20220109,6.101,-0.0014285714285717788
20220110,5.860373647984267,-0.03729655875305227
20220111,5.255653883972468,-0.1290911644893944
20220112,4.930392156862745,-0.15560774407994948
20220113,4.352015732546706,0.0744746661771103
20220114,3.175024582104228,-0.19615843045437753
20220115,4.066198595787362,-0.229548519084128
20220116,5.2119402985074625,-0.12700852878464808
20220117,4.542156862745098,-0.18831668360559561
20220118,4.562130177514793,-0.09907481520823946
20220119,4.577450980392157,-0.0504201680672276
20220120,4.6400394477317555,0.041146245026435935
20220121,4.5122669283611385,0.19103462089384493
20220122,5.919839679358717,0.2648058690816226
20220123,5.7432835820895525,0.07590618336886834
20220124,5.078354554358472,0.07659967023048342
20220125,4.926732673267327,0.0520860708217894
20220126,5.640718562874252,0.15189536892601385
20220127,5.918226600985221,0.1825981647504955
20220128,5.008840864440079,0.07093913372556315
20220129,5.794205794205794,-0.017947697878989644
20220130,4.767232767232767,-0.13943583069382637
20220131,5.447394296951819,0.05271996322762096
20220201,6.057843137254902,0.16158720914108216
20220202,5.685239491691105,0.006360132688121745
20220203,6.211350293542075,0.0418748132224076
20220204,6.0361328125,0.1467559925799895
20220205,4.863,-0.13302939917225576
20220206,5.734265734265734,0.13814756671899442
20220207,4.821114369501466,-0.08946856106433643
20220208,5.190382728164868,-0.12392291558428958
20220209,4.129285014691479,-0.22227921099994763
20220210,4.185185185185185,-0.28945215833669913
20220211,4.3203125,-0.2451171875
20220212,3.973973973973974,-0.12700371800371713
20220213,4.532064128256513,-0.17174308657274562
20220214,4.419512195121952,-0.057371739197074056
20220215,5.693658536585366,0.07189654406007229
20220216,6.362389813907933,0.31901497131663525
20220217,5.712047012732615,0.21812311822106167
20220218,5.117302052785924,0.11385565039798884
20220219,5.2635814889336014,0.18422964499423333
20220220,5.619718309859155,0.15537916880037628
20220221,5.8876953125,0.20974044533972158
20220222,4.979472140762463,-0.1020266279746993
20220223,4.363992172211351,-0.2854853773852275
20220224,5.124387855044074,-0.0839513082412191
20220225,4.72843137254902,-0.05555295431955809
20220226,4.081653225806452,-0.16884689473245018
20220227,2.645771144278607,-0.42484959508293496
20220228,2.23069403714565,-0.5224287536220507
20220301,3.015686274509804,-0.2805408380360941
20220302,3.466275659824047,-0.12824521605532846
20220303,2.591219512195122,-0.36188119183556466
20220304,3.143277723258096,-0.22645052132727495
20220305,3.67935871743487,-0.05747064405308322
20220306,4.60515873015873,0.2799125122685888
20220307,3.9599609375,0.24703812862205066
20220308,2.5947006869479883,-0.060140798223116576
20220309,2.64613880742913,-0.11716240748498885
20220310,2.595890410958904,0.0006672712519693036
20220311,2.3399014778325125,-0.11476803506079802
20220312,2.6907630522088355,-0.14122795217514783
20220313,2.208791208791209,-0.34233821733821657
20220314,3.3441176470588236,-0.08797761292016881
20220315,5.103857566765579,0.3584509828310849
20220316,5.3597989949748746,0.3876657410779627
20220317,5.550200803212851,0.4220443417505648
20220318,4.092337917485265,0.25034806280753585
20220319,2.4026639344262297,-0.0411570168260873
20220320,2.067269076305221,-0.020217447497997476
20220321,2.163951120162933,-0.1685952181279844
20220322,1.8175473579262214,-0.46947288697705103
20220323,1.4906588003933137,-0.5527343135116518
20220324,1.77179236043095,-0.5397726346831289
20220325,2.2615535889872174,-0.2615406183568638
20220326,2.635,0.033190866510538486
20220327,3.0343434343434343,0.1381534797197448
20220328,3.180099502487562,0.14516405461780435
20220329,5.3546453546453545,0.5052997138170188
20220330,5.569444444444445,0.5826836634358763
20220331,5.690476190476191,0.5598119757207485
20220401,5.426865671641791,0.45218744037922454
20220402,5.048632218844984,0.3448046026921405
20220403,5.081983805668016,0.29252005304636874
20220404,5.551792828685259,0.33881333231395594
20220405,5.77029702970297,0.05937881072251727
20220406,5.384231536926148,-0.026458986788327366
20220407,5.709036742800397,0.0026515074748862943
20220408,5.942345924453281,0.0736400361159264
20220409,5.371458551941238,0.04611804758518012
20220410,4.679874869655891,-0.0574441337160172
20220411,4.18436873747495,-0.1953462987443304
20220412,4.783168316831683,-0.14101838755304108
20220413,5.228260869565218,-0.022281523908704415
20220414,4.8695219123505975,-0.11993069006425738
20220415,4.657258064516129,-0.18358397999102127
20220416,3.6862348178137654,-0.2407462477324973
20220417,2.5737538148524925,-0.30087443640048495
20220418,3.0230923694779115,-0.1658966239995765
20220419,3.698903290129611,-0.1548950038145822
20220420,3.0479041916167664,-0.31147952542120727
20220421,3.729353233830846,-0.16288123978853575
20220422,4.155533399800598,-0.07167495210221864
20220423,4.199386503067485,0.07330738360767386
20220424,4.551619433198381,0.28255223119227013
20220425,4.525373134328358,0.21461153783577824
20220426,4.890329012961117,0.17020367469021558
20220427,4.524426719840479,0.21093178974624394
20220428,3.602970297029703,-0.018054705257306125
20220429,4.574678536102868,0.059877876614610415
20220430,5.33030303030303,0.16155950389079177
20220501,5.251261352169526,0.09994884556730632
20220502,4.431293881644935,-0.013439893240488665
20220503,4.2442442442442445,-0.09229782410241061
20220504,4.923306772908367,0.056982864723984505
20220505,4.846460618145564,0.17764147444512268
20220506,4.673978065802592,0.014185647099960619
20220507,4.944728761514841,-0.055082038398312605
20220508,3.931211498973306,-0.18857855045660354
20220509,2.85985985985986,-0.22449057454072463
20220510,4.398,0.021965107965107755
20220511,4.5294705294705295,-0.05626232049111923
20220512,4.424849699398798,-0.06023013124953813
20220513,4.9156626506024095,0.03452636925711605
20220514,4.131958762886598,-0.11610999980403403
20220515,3.169907881269191,-0.10875765967201634
20220516,4.1834496510468595,0.18908425588385658
20220517,4.274725274725275,-0.017610675039246182
20220518,3.5199203187250996,-0.1442214586779178
20220519,4.520040080160321,0.01359862582307425
20220520,5.081,0.023619621342513497
20220521,5.241555783009212,0.1585138600175151
20220522,4.61491317671093,0.20642932792024915
20220523,4.861415752741775,0.09685230024212999
20220524,5.144278606965174,0.12422190460570093
20220525,5.1940298507462686,0.2391585045744522
20220526,4.809859154929577,0.04140272496703634
20220527,4.713995943204869,-0.05242915097073286
20220528,5.116207951070336,-0.017906833134125222
20220529,5.242609582059123,0.08967091504974256
20220530,5.176587301587301,0.04502450697793137
20220531,4.862959285004965,-0.040188474565743704
20220601,4.71868787276342,-0.06790599685469267
20220602,4.617148554336989,-0.027530085798941784
20220603,4.346346346346347,-0.05252137097978782
20220604,4.0992835209826,-0.14527491858396235
20220605,4.02258726899384,-0.17428890186646928
20220606,4.288597376387488,-0.12685570359997378
20220607,5.044,0.02586295928500526
20220608,5.679320679320679,0.1372332580796085
20220609,5.190428713858425,0.08189716564591976
20220610,4.228542914171657,-0.01682906173924259
20220611,3.400408580183861,-0.09983927725696162
20220612,3.268641470888662,-0.10770654258645518
20220613,4.264529058116232,-0.0034383311816075235
20220614,3.9397590361445785,-0.1577487091222025
20220615,3.5826693227091635,-0.2995216223730739
20220616,4.270541082164328,-0.13141251881344207
20220617,4.552104208416834,0.0462230420350247
20220618,3.109165808444902,-0.0416061102484222
20220619,3.161060142711519,-0.015368761168163214
20220620,4.11623246492986,-0.021185227598053302
20220621,4.391959798994975,0.06460010897862833
20220622,4.2342342342342345,0.09308070164643834
20220623,2.9138276553106213,-0.19381620383624387
20220624,3.4452261306532663,-0.1581254396805094
20220625,3.5168884339815762,0.0582460893623824
20220626,3.1577868852459017,-0.00046760820937441494
20220627,3.5748502994011977,-0.07734030936123748
20220628,3.5725725725725725,-0.11705531806034264
20220629,4.098890010090817,-0.019334889163345803
20220630,3.467871485943775,0.07914911866187913
20220701,4.359437751004016,0.13060166005010698
20220702,3.135135135135135,-0.05453618554949102
20220703,3.0319917440660475,-0.017970734454265447
20220704,3.9228426395939087,0.04971319145610176
20220705,4.309475806451613,0.10527189055414876
20220706,4.592517694641051,0.07051824065003309
20220707,5.355555555555555,0.26966915280168324
20220708,4.588353413654619,0.03270223752151402
20220709,4.746145940390544,0.23014440075077314
20220710,4.816786079836233,0.25497061939574106
20220711,4.052052052052052,0.018458487494020126
20220712,3.687061183550652,-0.08891637470013691
20220713,4.1791791791791795,-0.05904835935169661
20220714,4.404595404595405,-0.1358514501371637
20220715,4.3216432865731464,-0.03810144672592486
20220716,3.746161719549642,-0.1428548886915575
20220717,3.6986721144024517,-0.1597305664905404
20220718,3.97997997997998,-0.010296010296010571
20220719,1.8221778221778222,-0.26641190876754717
20220720,2.4335664335664338,-0.249373249373249
20220721,3.7824351297405188,-0.08888003926498333
20220722,4.102204408817635,-0.031348411107930296
20220723,4.5835897435897435,0.11963257486287171
20220724,3.716768916155419,0.0025852573932807488
20220725,4.093812375249501,0.016261770752788784
20220726,5.368368368368368,0.5065986494557921
20220727,4.797808764940239,0.33774890448197237
20220728,4.184262948207171,0.05740397406666453
20220729,4.427290836653387,0.04644091826225072
20220730,4.484725050916497,-0.014123527524749768
20220731,4.64867617107943,0.13312960784628736
20220801,4.620517928286852,0.07524365043390713
20220802,4.571142284569138,-0.11388944054274752
20220803,3.50199203187251,-0.18511667615253202
20220804,3.167497507477567,-0.14525220581851528
20220805,4.012024048096192,-0.05932382693674221
20220806,3.936279547790339,-0.07834935758945161
20220807,3.7862985685071573,-0.12319680036746705
20220808,3.3570712136409226,-0.18049238780656118
20220809,2.546360917248255,-0.2892544810458406
20220810,2.4695304695304694,-0.1474945089060058
20220811,2.1733870967741935,-0.1420157729576248
20220812,2.213709677419355,-0.2569020529538335
20220813,3.47781217750258,-0.06549533861253698
20220814,3.4727085478887743,-0.0447985743740551
20220815,4.342131979695432,0.14072296657921557
20220816,3.6246246246246248,0.1540376724823389
20220817,4.514141414141414,0.29208727780156307
20220818,4.748490945674044,0.3678719784142648
20220819,5.151057401812689,0.4196211034847619
20220820,5.015641293013556,0.21968987364442505
20220821,4.561728395061729,0.15557426388185114
20220822,4.288461538461538,-0.007667205890556694
20220823,3.772406847935549,0.02111174618727496
20220824,3.4200404858299596,-0.15630013261592168
20220825,3.0040609137055836,-0.2492042902812095
20220826,4.282961460446248,-0.12401370590949057
20220827,4.878504672897196,-0.01959094573090958
20220828,4.3254376930998975,-0.03375581456597532
20220829,4.306435137895812,0.002567657062038986
20220830,4.223350253807107,0.06442048655307975
20220831,4.697368421052632,0.18247541931752398
20220901,4.069630872483222,0.15222427982537745
20220902,3.530936454849498,-0.10743214365667875
20220903,4.351282051282051,-0.07531751737359205
20220904,4.06175972927242,-0.03766828054678317
20220905,3.8141078838174276,-0.07033246486833988
20220906,3.9958402662229617,-0.03250142679773482
20220907,4.755775577557756,0.008343879500731788
20220908,5.195688225538972,0.1608653361508221
20220909,5.554635761589404,0.2890999009628432
20220910,5.10468085106383,0.10762839996882523
20220911,5.091525423728814,0.14710938492234238
20220912,4.603648424543947,0.11279150581807418
20220913,5.48922056384743,0.21334004251778182
20220914,6.245220282626766,0.21277781500985782
20220915,6.144398340248963,0.13553001638714157
20220916,5.753503709810388,0.028409706888711916
20220917,6.064924114671164,0.1371776090867618
20220918,5.753794266441822,0.0946098346732871
20220919,5.232751454696592,0.08987186145037729
20220920,4.282608695652174,-0.17237312402789318
20220921,3.291075896580484,-0.42202062657803996
20220922,3.0918196994991654,-0.4360826629642576
20220923,4.699166666666667,-0.15061957759195987
20220924,6.070398642917727,0.000782075463794385
20220925,6.186125211505922,0.061761563580586376
20220926,6.181969949916527,0.13560264217427687
20220927,6.196652719665272,0.2734348605732988
20220928,5.838222967309305,0.36387815296126025
20220929,6.143094841930116,0.43589644891870716
20220930,5.240432612312812,0.07732370652087805
20221001,5.691139240506329,-0.05417991463019867
20221002,5.33728813559322,-0.12126243941610149
20221003,4.684166666666667,-0.21397189760712365
20221004,4.283003300330033,-0.2733784884764612
20221005,4.937862468931234,-0.12862292833972422
20221006,3.272727272727273,-0.4100525098861212
20221007,3.6710853355426676,-0.22419246811002047
20221008,4.211914893617021,-0.21131776384132994
20221009,3.8361344537815127,-0.21445052597310088
20221010,4.4089775561097255,-0.03931273007956282
20221011,4.440734557595993,0.022533036752280466
20221012,4.125,-0.11612320984731994
20221013,5.287739783152627,0.28785893006076524
20221014,5.644648829431438,0.2819376419841104
20221015,5.877796901893287,0.2379831440394664
20221016,4.552519214346712,0.10234068008074271
20221017,4.219594594594595,-0.02705470878787608
20221018,4.21875,-0.03171207965657086
20221019,4.102671118530885,-0.0031898402098731182
20221020,4.795969773299748,-0.07025285855041119
20221021,6.364626990779548,0.1028540230497299
20221022,5.745501285347044,-0.018899373792320873
20221023,5.59020618556701,0.14824099588861372
20221024,6.027234042553191,0.25823420685122844
20221025,4.998303647158609,0.11136480673694393
20221026,5.708053691275167,0.22934036753489817
20221027,4.484518828451883,-0.0444929921211239
20221028,5.259882253994954,-0.15782067668351374
20221029,5.1090128755364805,-0.09092691568722344
20221030,4.632302405498282,-0.13684339715267502
20221031,5.153316106804479,-0.12484541939267313
20221101,5.307885906040268,0.04422603698309402
20221102,5.076859504132232,-0.09017059816327677
20221103,5.5787728026534,0.15632199631450305
20221104,6.375621890547263,0.15939137665032987
20221105,5.644481887110362,0.07649557308198318
20221106,4.7514843087362175,0.01702598617684714
20221107,5.07379767827529,-0.011359775504169
20221108,5.260869565217392,-0.006716620117554584
20221109,5.620401337792642,0.07764883338005912
20221110,5.28927680798005,-0.041356570667621106
20221111,5.411764705882353,-0.13769388352355882
20221112,4.35404255319149,-0.18434847627412498
20221113,4.0119250425894375,-0.10565132373525454
20221114,4.945091514143095,-0.018386594876028006
20221115,5.381031613976705,0.0171660069656161
20221116,6.45439330543933,0.11914170966381299
20221117,6.015846538782319,0.1037956758288967
20221118,6.279166666666667,0.12391456582632898
20221119,5.5773809523809526,0.17476262845563806
20221120,5.589180050718512,0.22532214401844008
20221121,5.574290484140234,0.08988556714244744
20221122,6.809205020920502,0.20402477242054307
20221123,6.086336965632858,-0.05257947711521105
20221124,6.07292539815591,0.008154122767655814
20221125,5.5201005025125625,-0.10843802345058506
20221126,5.995730145175064,0.05976417039915738
20221127,5.460884353741497,-0.01832795671100218
20221128,6.44322960470984,0.12413416008137279
20221129,6.735467565290649,-0.010533922232836446
20221130,6.8733108108108105,0.11242483502542111
20221201,6.944490472245236,0.12450929629847618
20221202,7.039629005059022,0.2170755003637792
20221203,6.956896551724138,0.13730948664986808
20221204,6.993156544054748,0.2188960271876077
20221205,7.090143218197135,0.09241623049818415
20221206,6.02546689303905,-0.10142866746451329
20221207,6.118543607112616,-0.10782388624259998
20221208,5.7981340118744695,-0.1637652086243948
20221209,6.7761824324324325,-0.03763522466094127
20221210,6.9836347975882855,0.003819749409164075
20221211,6.748071979434448,-0.035012080660042244
20221212,4.965459140690817,-0.30352629678661724
20221213,4.733389402859546,-0.18458249859707188
20221214,5.558922558922559,-0.07994586402715065
20221215,5.393220338983051,-0.05784481041306044
20221216,5.878275570583263,-0.12827240883559554
20221217,5.27390180878553,-0.244247569828965
20221218,5.074458874458874,-0.2390875864250832
20221219,6.352791878172589,0.19819039106882474
20221220,6.953231292517007,0.3171202699510669
20221221,6.999151103565365,0.20574693494897112
20221222,6.596252129471891,0.17186168435554894
20221223,6.2056798623063685,0.04677204167472926
20221224,5.433829973707274,0.022846880703106365
20221225,5.502640845070423,0.061168852944508245
20221226,6.202654867256637,-0.021448144416565285
20221227,4.904969485614647,-0.29260882955748
20221228,5.3816593886462885,-0.2310702449884401
20221229,6.054078014184397,-0.07745344504106999
20221230,5.976385104450499,-0.03275639397940999
20221231,6.058052434456929,0.08917463724995134
20230101,4.6091370558375635,-0.1276433984618368
