DATE,FG,moving_average_FG
20200101,34.06881903143585,0.0
20200102,38.82878830475119,0.0
20200103,39.90480202190396,0.0
20200104,43.412394366197184,0.0
20200105,37.170662905500706,0.0
20200106,32.88772919605078,0.0
20200107,36.34716769489624,0.0
20200108,39.67331460674157,0.8006422250436813
20200109,34.84621872364352,-0.5689385115868077
20200110,30.31444600280505,-1.3700508598712773
20200111,38.07681445919232,-0.7622257010006948
20200112,35.91137454134914,-0.179898337735942
20200113,34.15637282425604,0.18123480402932302
20200114,39.09221253865617,0.39214926339428047
20200115,37.513217097862764,-0.3085853584112641
20200116,34.72658227848101,-0.017090920737501847
20200117,31.96764209341587,0.236170870087264
20200118,30.661581920903956,-1.059318934041194
20200119,31.89586870401811,-0.5736436910472875
20200120,37.50084364454443,0.4777815457554837
20200121,38.37953331459095,-0.10181131772360885
20200122,34.71299689878771,-0.4000314570107193
20200123,33.64237478897017,-0.15488678421583302
20200124,31.88876404494382,-0.011268292638867194
20200125,28.375176304654442,-0.32662937374993106
20200126,29.298389375529812,-0.3710684754983262
20200127,31.497754070746772,-0.857584224828237
20200128,39.10820685778527,0.10409622045633427
20200129,37.559955068800896,0.406708310001882
20200130,37.858426966292136,0.6022931681888508
20200131,41.720629567172566,1.4045522174612515
20200201,41.16300056401579,1.8268320370516236
20200202,39.1826406559231,1.4120358971990328
20200203,41.14659538548115,1.378405902104916
20200204,43.635621834552616,0.6467735681096158
20200205,48.529775280898875,1.5671171731568592
20200206,34.87633202467751,-0.4260135630877997
20200207,32.918835712286594,-1.2573991221265715
20200208,33.30582659604126,-1.1224534239963617
20200209,49.11583659764969,1.4190279916752289
20200210,57.396489272777934,2.3214134124709602
20200211,54.541143654114364,1.5579316885088303
20200212,43.37621832358674,-0.7362224224731619
20200213,36.09199555308505,0.17366621834393214
20200214,32.81851028349083,-0.014332204113678415
20200215,36.693917410714285,0.4840129735247132
20200216,48.070789031897036,-0.14929250939323424
20200217,47.77203224909647,-1.3749224319545021
20200218,43.86131183991106,-1.5256902591718955
20200219,36.188506385341476,-1.026815991177891
20200220,39.062777777777775,0.4243974606703844
20200221,48.997777160322315,2.311323839547356
20200222,48.86595922926557,1.738863116935903
20200223,49.61648444070648,0.22081362982991948
20200224,40.92352614015573,-0.9783580155629679
20200225,39.142141863699585,-0.6741671394587812
20200226,40.78720445062587,0.6569568664692014
20200227,39.47736739794502,0.059227088595314115
20200228,38.809947207557656,-1.4554042789663697
20200229,43.981813094571905,-0.697735162099093
20200301,41.845787853344525,-1.1100995124802822
20200302,41.12311977715878,0.028513376714720096
20200303,36.698244636388964,-0.3491281753300868
20200304,33.001113895850736,-1.1122986506821633
20200305,32.313490959666204,-1.023410919754113
20200306,34.668243807403286,-0.5916719143077671
20200307,36.4620979020979,-1.0742450274962962
20200308,37.92853139013453,-0.5596080661728493
20200309,33.95231455660903,-1.0244007457928248
20200310,40.3792142658122,0.5258528042033177
20200311,41.160913140311806,1.1656856063515804
20200312,45.05072463768116,1.8196048111449912
20200313,42.34803237510466,1.0971126525287715
20200314,35.33071748878924,-0.16162577332980277
20200315,41.32061711079944,0.48458367438070127
20200316,36.627511160714285,0.3821709434436116
20200317,35.30314850933408,-0.7251522509254542
20200318,32.801058790749515,-1.1942649070803242
20200319,28.46338067390699,-2.3696205662534524
20200320,29.157894736842106,-1.8843053768946518
20200321,36.08,0.107040358744392
20200322,42.220670391061454,0.1285790400374296
20200323,45.16601779755284,1.219786662405511
20200324,46.12614870509607,1.546142885108857
20200325,41.52662391971006,1.2465093041372128
20200326,38.224881714444756,1.3945001486482553
20200327,33.516425389755014,0.622647236130419
20200328,35.453146853146855,-0.0895504495504511
20200329,39.50307778399552,-0.3882275152951351
20200330,37.40373363053775,-1.1088977381450036
20200331,36.68402004454343,-1.3488755229360976
20200401,33.39329608938547,-1.1619039757606586
20200402,37.16996929946972,-0.1507017735678602
20200403,36.05206013363029,0.3622335348393264
20200404,31.764063811922753,-0.5270118630320155
20200405,36.46569588350602,-0.4339117000699275
20200406,35.49331848552338,-0.27291644928777004
20200407,33.34670008354219,-0.47675999442874684
20200408,32.56832730308934,-0.1178526837565812
20200409,30.864472950362522,-0.9007851927296073
20200410,28.1350823332403,-1.13099682862714
20200411,26.635595606871306,-0.7326383150073497
20200412,34.356341189674524,-0.3013363848330677
20200413,46.18709677419355,1.5276826126671672
20200414,38.96481429768221,0.8025877448771439
20200415,37.023995535714285,0.6365240332321278
20200416,34.59771714922049,0.5333205998368555
20200417,33.11782729805014,0.7118207092585465
20200418,27.193900391717964,0.07975782640667006
20200419,30.11543849817876,-0.6058432416422548
20200420,36.39470013947001,-1.3989138049605074
20200421,37.90303705767623,-0.15168246285799114
20200422,33.11854951185495,-0.5579208605513344
20200423,27.36931659693166,-1.032628650326977
20200424,29.800893605138228,-0.47384767041598863
20200425,35.06934306569343,1.1250632391393545
20200426,26.083333333333332,-0.5760150235493455
20200427,26.194591580708114,-1.4571583655374134
20200428,28.04500978473581,-1.4082896104200593
20200429,32.79737283398547,-0.04588238255278654
20200430,33.90898414562537,0.9342382212419587
20200501,32.52714045886962,0.3894638362473408
20200502,29.658330991851642,-0.7730017248345433
20200503,29.326869027543562,0.46336224203003695
20200504,29.239966555183948,0.43505356778225845
20200505,33.74338255781555,0.8140532532971072
20200506,37.17128388442061,0.6248444357764491
20200507,32.85276927358753,-0.15088783886254475
20200508,25.926421404682273,-0.9429598648839104
20200509,26.2082399103139,-0.49287015450538973
20200510,32.32137853740544,0.4277870728374076
20200511,42.28299776286354,1.8632901725256552
20200512,36.102642559109874,0.33703714304204624
20200513,33.21999443052075,-0.5644699219856903
20200514,33.261148272017834,0.05833985691861443
20200515,34.62398884239889,1.2425096339595143
20200516,32.51938202247191,0.901591730308283
20200517,31.45189340813464,-0.12421216132439383
20200518,28.56752993595099,-1.959352546701794
20200519,27.600333518621458,-1.21461557721263
20200520,27.86905754795663,-0.7644195546520187
20200521,27.57969401947149,-0.8116363217923315
20200522,33.102165463631316,-0.21740333982394588
20200523,37.58396200055881,0.7235114254409929
20200524,36.00307864539602,0.6501693196087679
20200525,31.0239420935412,0.3509160225128838
20200526,29.574923547400612,0.28208428982559397
20200527,31.356548279689235,0.49821296167608864
20200528,30.656484309913914,0.43954147006320454
20200529,30.700249791840132,-0.3431308102558859
20200530,29.23126398210291,-1.193242574065124
20200531,32.155804195804194,-0.5496106356559807
20200601,27.866406902310047,-0.45107645589016343
20200602,27.435726210350584,-0.30559961957857595
20200603,27.9035575319622,-0.49328439253243417
20200604,32.35825458588104,0.24311003942387543
20200605,36.41,0.8156786011656934
20200606,34.84477945281965,0.8019307815309666
20200607,32.09868604976237,-0.008159735148833391
20200608,27.35511679644049,-0.0730414436956508
20200609,23.742230854605992,-0.5276421936777993
20200610,24.91460361613352,-0.4269934165469529
20200611,29.557777777777776,-0.4000681154433252
20200612,33.29933481152993,-0.4443807412100078
20200613,26.686941964285715,-1.1654053555048485
20200614,26.973720995247415,-0.73213786493071
20200615,23.886603668704836,-0.49550187539080426
20200616,20.93172356369692,-0.4015010415584399
20200617,20.64263931244802,-0.6102806148122148
20200618,24.521208760743,-0.7195098595763945
20200619,25.77328159645233,-1.075150459296804
20200620,28.555090655509066,0.2668783844604796
20200621,29.30358142137661,0.3328372037327405
20200622,29.511944444444445,0.8036201108199457
20200623,26.01082731815658,0.7255862506370931
20200624,23.627255065223427,0.42637367896791645
20200625,23.325839578129337,-0.17076702608767036
20200626,25.846836847946726,0.010507893070634822
20200627,26.443048576214405,-0.3017202970420989
20200628,28.753497481813096,-0.07858341993764384
20200629,29.74721293199554,0.03360978393587288
20200630,30.9680910099889,0.7081805274046147
20200701,28.57432057681642,0.7067236445132856
20200702,26.499445676274945,0.45337229973508997
20200703,28.509983361064894,0.3804495018740184
20200704,28.4484104852203,0.2864802727151279
20200705,33.602900167317344,0.6927718122148967
20200706,39.14887718325478,1.3430948930370334
20200707,32.767886855241265,0.2571136921789119
20200708,28.75381203215969,0.025641636477608643
20200709,27.397894153505128,0.12834978246145212
20200710,29.46000553556601,0.1357174535001633
20200711,30.332126948775056,0.26910235193638954
20200712,29.85164528722811,-0.5358935542984611
20200713,27.264583909317114,-1.697756181991096
20200714,25.80027662517289,-0.9953728900097687
20200715,23.850180005538633,-0.7005188609458628
20200716,25.52420470262794,-0.2676699215538818
20200717,26.743340732519425,-0.3880949718638007
20200718,26.5107332032339,-0.5459133922201609
20200719,24.475844736107234,-0.7679715073029882
20200720,25.099196453311166,-0.30934106514370185
20200721,26.46570796460177,0.09506161991840756
20200722,28.327524204702627,0.6396205998805691
20200723,27.52685492801772,0.28609288934140054
20200724,27.233195020746887,0.06997918403249415
20200725,28.50695216907675,0.285174137977549
20200726,28.7578125,0.6117096805561104
20200727,28.819817326321616,0.531517267572923
20200728,33.40275862068965,0.9910072365839859
20200729,29.25289895085588,0.1321963923076055
20200730,27.848132780082988,0.04589683600932304
20200731,26.238805970149254,-0.14205557865680873
20200801,26.644147901028635,-0.2661148954354431
20200802,26.407077180273056,-0.3358193313895619
20200803,28.030210643015522,-0.11280095475801133
20200804,30.533351785220038,-0.40991526220994956
20200805,30.604045441950678,0.19302092729925846
20200806,24.842556723851686,-0.4293680080330411
20200807,25.309504017733445,-0.132757421773686
20200808,24.716791979949875,-0.2753365601541127
20200809,26.367335562987737,-0.005677373897903237
20200810,24.631433314886554,-0.48553961830413783
20200811,23.639657079646017,-0.9848135293677167
20200812,23.850250976017847,-0.9648277808475463
20200813,24.623236514522823,-0.03133145847555596
20200814,23.898947951273534,-0.20150800949426895
20200815,26.268130036121146,0.22161972231018012
20200816,26.353055555555557,-0.002040001061740071
20200817,25.308160442600276,0.09667530395910262
20200818,24.58821902654867,0.1355088495575245
20200819,26.144594968205695,0.32776342745540177
20200820,26.406077348066297,0.25469154764907387
20200821,31.331032578685807,1.0617263753446053
20200822,34.087704690535666,1.1170820934877916
20200823,32.50654413812308,0.8790697975096471
20200824,28.54027124273457,0.4617301143048991
20200825,30.73232044198895,0.8777287736343276
20200826,33.87441346950041,1.1042597858992451
20200827,29.108197626276567,0.38601718260146356
20200828,28.50496963003865,-0.4037232783781626
20200829,29.346089850249584,-0.6773735486123016
20200830,28.490555555555556,-0.5737126546524998
20200831,26.564435840707965,-0.2822622002895194
20200901,26.231791747438383,-0.6429326706500795
20200902,25.9557277255119,-1.1312408205697864
20200903,28.605423353624793,-0.07182489609310849
20200904,30.050692520775623,0.2208175558195684
20200905,28.41160066926938,-0.13349845442574448
20200906,26.081450488145048,-0.3441578667729317
20200907,28.320576816417084,0.25087728224415784
20200908,32.39867109634552,0.8809827641295946
20200909,30.23789764868603,0.6117385604534427
20200910,29.54268292682927,0.1338942247435
20200911,28.478236761851953,-0.2246365369890988
20200912,29.800556328233657,0.19842223699489736
20200913,30.03312917594655,0.5645255268287883
20200914,26.950390189520625,-0.19574094669949815
20200915,23.21376608841634,-1.3121292868470213
20200916,29.566565181289786,-0.09590463819946748
20200917,32.71456256921373,0.4531256631977847
20200918,35.36318270030496,0.9835637054932853
20200919,28.580915178571427,-0.17423444995174364
20200920,27.935979871400615,-0.29959275779227923
20200921,29.187707641196013,0.3196167788107722
20200922,29.00110741971207,0.8267630473279617
20200923,28.95214790647091,-0.08777389640269462
20200924,32.35582154515778,-0.051248717722284454
20200925,38.285714285714285,0.41750451220132945
20200926,39.42280945757997,1.5488420398583678
20200927,32.11784417760402,0.5974091866004869
20200928,27.52828618968386,-0.2370602073588799
20200929,24.530634876628778,-0.6386389347261847
20200930,27.914380714879467,-0.14825245594163405
20201001,28.02079866888519,-0.6192889823246581
20201002,38.05642023346304,-0.032756293178746176
20201003,40.53037904124861,0.15822422623837795
20201004,40.29564489112228,1.1682572447883182
20201005,32.86067166250347,0.7617693532599432
20201006,33.86344712739384,1.333258892966441
20201007,31.366416458159577,0.4931479633257254
20201008,28.960200389646534,0.13420024582305956
20201009,23.809933407325193,-2.0352124037339863
20201010,24.77529969333705,-2.250725621130222
20201011,24.726027397260275,-2.22423107055171
20201012,25.205776173285198,-1.0935564984597583
20201013,26.95165323701028,-0.9873991271976514
20201014,32.55589543937709,0.16992556874535936
20201015,26.415209547599222,-0.36357012029247215
20201016,23.390833333333333,-0.05987143914169479
20201017,23.939486893474623,-0.11940182855177284
20201018,25.939681653169504,0.17337917941560121
20201019,23.809880655009714,-0.19941364546792428
20201020,29.105015239678583,0.3076231432383274
20201021,29.27371048252912,-0.4688835652639938
20201022,25.993063263041066,-0.06030661207973864
20201023,24.95929105510939,0.22406538882514937
20201024,27.498607242339833,0.5084457641236035
20201025,30.050530429927417,0.5872641109654175
20201026,31.874687413170324,1.152115251165803
20201027,28.46851595006935,-0.09092846994417769
20201028,29.34636716583472,0.010379526186515164
20201029,27.830598052851183,0.2625049699728699
20201030,27.84344693821003,0.4120222690143791
20201031,28.254388409027584,0.10796873809825058
20201101,34.20278940027894,0.5931798529073582
20201102,36.88895042924398,0.7163232880105213
20201103,29.876420060958715,0.2011291586984818
20201104,30.226441241685144,0.12572486797863647
20201105,35.089042995839115,1.036920706141128
20201106,30.165328163943506,0.3316973179619289
20201107,26.76064569997217,-0.21339181557934594
20201108,20.805640882435075,-1.913878359691978
20201109,20.836763070077865,-2.2931696227380165
20201110,19.073672504865165,-1.5432496508705071
20201111,22.74972191323693,-1.068102761206891
20201112,25.144166666666667,-1.4206966184532064
20201113,25.03849349210745,-0.7324049531194348
20201114,25.92900890868597,-0.1188052558980317
20201115,33.76768802228412,1.8517210199784309
20201116,34.85773595350125,2.0029961262033495
20201117,33.729752296131366,2.0937256844665946
20201118,33.207087486157256,1.4939093675600503
20201119,40.09562084257206,2.135922025129336
20201120,35.30828943720543,1.4671137064425679
20201121,37.19313424504605,1.6091607623371615
20201122,31.248811853508528,-0.3598394526822304
20201123,27.571705963938975,-1.0408614270803227
20201124,26.96700859439978,-0.9661062431045124
20201125,26.947645429362883,-0.8942060081134855
20201126,21.17891816920943,-2.702386096194658
20201127,20.72418591706095,-2.0834433600206417
20201128,21.36200616419165,-2.261589725836341
20201129,23.164663125524182,-1.1548783897120494
20201130,26.091212458286986,-0.2114990722359984
20201201,25.77208529493215,-0.1707033284953745
20201202,29.076005547850208,0.30405144549818885
20201203,33.61544850498339,1.7766471908248498
20201204,37.73324099722992,2.429865011452712
20201205,32.68994413407821,1.618276852840932
20201206,30.86133631534806,1.099524741403414
20201207,31.72760055478502,0.8051982994997218
20201208,30.556606397774686,0.6835030146917909
20201209,28.78245225574315,-0.04193618458672432
20201210,25.884977827051,-1.1043529539903432
20201211,29.34359400998336,-1.1985209981780791
20201212,25.755648535564852,-0.9906136569304778
20201213,23.861289422271838,-1.0000066990108891
20201214,28.320655191560245,-0.4867064804606862
20201215,26.248405877460492,-0.615457217187739
20201216,24.039579296983117,-0.6775532798228632
20201217,25.52448132780083,-0.05149949989288061
20201218,25.942137320044296,-0.48592238427700707
20201219,28.869271858307563,0.44480333182038834
20201220,28.705242610150584,0.6919933125541036
20201221,27.474951563797397,-0.12081480396611965
20201222,29.110587583148558,0.40888310081258084
20201223,27.44518456841521,0.48651503877601243
20201224,30.55945419103314,0.7192818376046155
20201225,32.00782997762864,0.8665275225120475
20201226,36.80795072788354,1.1340969813679962
20201227,45.5475189234651,2.4060394733306474
20201228,41.52995263304542,2.007857295606861
20201229,34.03061508488728,0.7028610716769563
20201230,24.95624303232999,-0.3555630765836
20201231,23.8802010611561,-0.9541790185538659
20210101,21.75823247959471,-1.4642282140048408
20210102,22.953389830508474,-1.9792229853392946
20210103,24.47909604519774,-3.0097746968953416
20210104,26.421392476137,-2.158365736701203
20210105,26.181128896377423,-1.1213551697871225
20210106,24.28112676056338,-0.09644518168094507
20210107,23.97002801120448,0.012832421435483354
20210108,22.92156862745098,0.16619087826517998
20210109,24.174356071327484,0.17442374868843658
20210110,26.31466742467311,0.2622244827821909
20210111,29.62065095398429,0.4570369254067579
20210112,34.33240067151651,1.1644673964484369
20210113,34.675146771037184,1.4848600014962585
20210114,31.247272727272726,1.0396063880097515
20210115,24.595011210762333,0.23906322618733356
20210116,28.452542372881357,0.6111694716505554
20210117,23.834981633229727,-0.3542408273490558
20210118,26.008412787436903,-0.5160340237924856
20210119,29.54901960784314,-0.6833401519533346
20210120,36.12300810735253,0.20683733375933144
20210121,43.306837606837604,1.722794982794987
20210122,42.0565351245452,2.494503416254691
20210123,33.39463276836158,0.7060129136400306
20210124,28.625529511437446,0.6843639826011056
20210125,28.17250070008401,0.30915541609244457
20210126,31.28811659192825,0.2484424262978706
20210127,27.647075286873775,-1.21084754578267
20210128,29.36444941307993,-1.9917697419653884
20210129,31.8869297509096,-1.4528007676622252
20210130,32.77358490566038,-0.08872112324303316
20210131,27.13444193912063,-0.21301251033096946
20210201,25.184490481522957,-0.4268586026515848
20210202,24.96410401356699,-0.9034303683373182
20210203,30.045467224546723,0.34262741966755783
20210204,29.860328965709506,0.07083993608994277
20210205,26.054144571588054,-0.8332550256173654
20210206,30.96290050590219,-0.25866919996545334
20210207,37.875,1.5343654372684803
20210208,33.537580329701036,1.1932985497397262
20210209,29.592947813822285,0.6612634000364679
20210210,27.24190368910166,-0.40050907649214906
20210211,32.914213358657804,0.4362691989926155
20210212,32.163336504915954,0.8727417047611254
20210213,33.87154929577465,0.41552125569607057
20210214,31.178109172763083,-0.9566986896052789
20210215,28.219709659408153,-0.7596958100418405
20210216,27.41312849162011,-0.31140276031459635
20210217,31.18057493720346,0.5626673211574023
20210218,28.447111359196203,-0.638157428494516
20210219,29.09689162699524,-0.4380635539886697
20210220,29.74809830310123,-0.5890644275247787
20210221,31.275234574921807,0.013875057451251394
20210222,26.82613541376428,-0.1990820350919833
20210223,29.333890746934227,0.2743946079020141
20210224,30.416017797552836,-0.10922244852151763
20210225,28.317941585535465,-0.018452824808679935
20210226,27.08050139275766,-0.2880557477482242
20210227,31.496074032529446,0.2497108184897492
20210228,28.772102161100197,-0.35759034483166374
20210301,29.90002784739627,0.43912749051886024
20210302,24.91866964784796,-0.6307458712980392
20210303,23.674198047419804,-0.9631171071618603
20210304,26.383328686925008,-0.2763732712300708
20210305,29.45299860529986,0.33892817322032087
20210306,31.695334457560428,0.028465775004423932
20210307,29.156179775280897,0.05486823059724344
20210308,23.97569153394803,-0.8463337590640343
20210309,24.329799107142858,-0.08412436295787273
20210310,33.632925472747495,1.4226753464753834
20210311,48.08561835478456,3.1003270954085096
20210312,41.16341327384272,1.6729163812204035
20210313,38.049424319011514,0.907727123064447
20210314,33.40803145183937,0.6074073823654942
20210315,33.198827143256075,1.3175908013297217
20210316,33.95445655210953,1.3749510635666624
20210317,31.016169500975746,-0.37382228168167586
20210318,26.253415110119878,-3.1188861778092374
20210319,29.751254880089235,-1.6303083419647848
20210320,32.964345873104996,-0.7264397779866449
20210321,37.934306569343065,0.6466107310719487
20210322,34.165970481759956,0.1381633340719901
20210323,35.014755011135854,0.15147120843233353
20210324,34.28173719376392,0.4665096703983096
20210325,27.590478841870823,0.1910091045358513
20210326,29.809245335561126,0.008284350781693206
20210327,35.21436588103255,0.3214314297039351
20210328,32.88726864834548,-0.7210054172853617
20210329,34.420422927100724,0.036350349334391296
20210330,28.34474123539232,-0.9528591108205049
20210331,25.437708565072302,-1.2634326612416622
20210401,28.781894150417827,0.17020218693528477
20210402,32.92447045707915,0.445032160216865
20210403,33.66460500421704,-0.221394410973641
20210404,35.569377990430624,0.38315847744073395
20210405,43.41145102441762,1.2844325853309826
20210406,45.91334633602675,2.5098007286620643
20210407,37.74853638137719,1.7586896880435532
20210408,35.188058035714285,0.9151662693280684
20210409,35.684797768479775,0.39433247305723285
20210410,33.10876897133221,-0.0794051475549793
20210411,32.05403884041655,-0.5021913071448694
20210412,31.87283398546674,-1.6483738627072668
20210413,31.413158628380263,-2.0714553868066403
20210414,30.41246868911773,-1.0480096703227844
20210415,28.24804905239688,-0.9914298547596267
20210416,29.220862308762168,-0.9234193513882261
20210417,25.921722113502934,-1.0267209796898982
20210418,22.688776938147214,-1.3378945574670489
20210419,21.940963519910888,-1.418838637936549
20210420,23.987479131886477,-1.0608113566419703
20210421,29.271917617589757,-0.16293586736113852
20210422,33.820534223706176,0.7960693101870397
20210423,31.443330548593707,0.31749546283308305
20210424,29.733296058149286,0.5445105635209053
20210425,30.624264499859905,1.1336410802446686
20210426,26.802730565617164,0.6945381493866094
20210427,25.010860484544693,0.14619733609402985
20210428,26.7,-0.3674168025128246
20210429,28.27937915742794,-0.7915935808968868
20210430,26.231561369329253,-0.7445384541806348
20210501,24.342511941556616,-0.7701120166560997
20210502,30.388436710637105,-0.0336896841746821
20210503,30.119922092376182,0.47388450382271685
20210504,39.41301939058172,2.0574512722910008
20210505,37.841638981173865,1.591662711596264
20210506,31.507218212104387,0.46111986495377977
20210507,28.83564686285397,0.3720122133606729
20210508,29.822346368715085,0.7828334895940685
20210509,33.00447427293065,0.37371965175622535
20210510,34.05991678224688,0.5628563842672349
20210511,29.891111111111112,-1.36027261135294
20210512,28.34848904907125,-1.3561642760146597
20210513,28.02888888888889,-0.4969041890307828
20210514,26.73655019412091,-0.2998709526761516
20210515,24.779235277700252,-0.720444441573548
20210516,26.712370846132366,-0.8988719181140432
20210517,27.974245361395734,-0.8693816315501657
20210518,29.54142421723469,-0.04995527055377025
20210519,27.410803324099724,-0.13395510356736295
20210520,31.122714681440442,0.44197511322165184
20210521,35.32863070539419,1.2274400730390376
20210522,33.98049052396878,1.3144650351812217
20210523,30.02177554438861,0.4727720997508875
20210524,30.435506241331485,0.35160869713368115
20210525,32.723085460599336,0.4545230347663818
20210526,31.931912538057016,0.6458727448510331
20210527,27.54912814835317,-0.5105123618696048
20210528,26.46489773355445,-1.266247567405678
20210529,24.775521557719053,-1.3149955666071023
20210530,27.00195530726257,-0.4314028910180099
20210531,24.16228191636666,-0.8961749035664006
20210601,27.43980071962358,-0.7547549629965395
20210602,27.842368640533778,-0.5842205567890275
20210603,27.90522512506948,0.05087099667375483
20210604,24.500138312586447,-0.28067991728114094
20210605,24.92543127434613,0.02141567380386533
20210606,23.621372767857142,-0.48294036277220087
20210607,23.659645232815965,-0.07180524050724202
20210608,22.8698421489892,-0.6528512243763416
20210609,25.110403984504703,-0.3902806651470101
20210610,26.25560786485738,-0.23565960860172908
20210611,29.293027116768123,0.6846984005973802
20210612,32.03837597330367,1.0161349569939375
20210613,36.62207357859532,1.8572429729625988
20210614,31.797229916897507,1.1625120977259336
20210615,30.16749723145072,1.0425221546373606
20210616,27.94301521438451,0.4046587471256835
20210617,28.24225663716814,0.28380696747296597
20210618,27.886615044247787,-0.20091601036004647
20210619,27.044871794871796,-0.7133577397759865
20210620,27.862788755914277,-1.2513264032401494
20210621,31.16828120675339,-0.0898498157348726
20210622,28.79111111111111,-0.1966265886199423
20210623,26.50720620842572,-0.2051155722798299
20210624,25.773987798114256,-0.35260983415055236
20210625,27.003328710124826,-0.12618376201756476
20210626,24.286912751677853,-0.393994149027705
20210627,27.31545124336407,-0.07819107322145769
20210628,26.368975069252077,-0.6856151625001878
20210629,28.430474604496254,-0.05151950094498048
20210630,30.909393183707397,0.628883853611665
20210701,31.49417960088692,0.8171702575389546
20210702,27.511511789181693,0.07259758272240902
